成长能力,营业总收入增长率,0.57701,-1.238397,1.294538,26.568562,31.844266,49.745583,67.278423,56.162677,54.143963,57.125417,55.627456,23.216053,16.790485,-4.083756,-3.721894,8.388216,26.143642,64.799935,82.271994,-32.911524,,-52.332461,,11.865471,11.513152,5.974146,7.631196,2.993083,3.676265,14.080399,18.829318,20.688488,,22.066033,
成长能力,归属母公司净利润增长率,-45.922476,-54.957587,-38.70023,-17.43194,-23.589688,-31.816393,13.940147,2.602057,-7.544771,36.401486,4.208053,-19.426318,-23.103629,-43.771074,-44.579652,5.280177,85.106542,525.224162,334.190945,-51.46823,,-88.183958,,20.009107,17.120518,1.352276,-0.682943,66.632346,61.082626,8.241194,0.339322,73.70321,,127.332892,
收益质量,经营活动净现金/销售收入,0.376769,0.360078,0.388865,0.3868,0.347506,0.343575,0.318095,0.458543,0.38006,0.20783,0.204085,0.351218,0.28307,0.181191,0.195927,0.484686,0.426055,0.514584,0.453383,0.192649,0.062724,0.057954,,0.364106,0.145711,0.219015,0.150524,0.327355,0.462438,0.250639,0.306037,0.266032,0.108143,0.23622,0.233709
收益质量,经营性现金净流量/营业总收入,0.376769,0.360078,0.388865,0.3868,0.347506,0.343575,0.318095,0.458543,0.38006,0.20783,0.204085,0.351218,0.28307,0.181191,0.195927,0.484686,0.426055,0.514584,0.453383,0.192649,0.062724,0.057954,,0.364106,0.145711,0.219015,0.150524,0.327355,0.462438,0.250639,0.306037,0.266032,0.108143,0.23622,0.233709
收益质量,成本费用率,97.929768,99.067863,98.892545,93.894442,94.885136,94.227002,96.322791,89.483002,86.8488,86.085453,93.457282,88.524628,87.656693,89.228849,95.101936,86.919854,81.588127,78.775011,72.485739,85.360209,90.544929,101.056397,,77.6818,79.985266,79.172531,78.313036,76.28387,76.655371,82.236321,79.556023,84.689072,86.179384,83.385907,87.822641
收益质量,期间费用率,26.768748,27.227029,26.884628,26.550042,25.717534,25.404704,26.447615,29.220544,28.31106,28.829038,26.513525,24.520406,23.754757,24.71748,23.94766,20.190979,16.852102,16.180161,,10.496882,11.72193,14.205824,,12.541485,12.124921,14.112791,15.192429,14.149811,15.084098,18.313767,17.914611,24.04318,21.253323,20.485016,20.934521
收益质量,销售成本率,71.161019,71.840834,72.007917,67.344399,69.167602,68.822298,69.875175,60.262457,58.537739,57.256415,66.943756,64.004222,63.901936,64.511368,71.154275,66.728875,64.736024,62.59485,72.485739,74.863327,78.822999,86.850573,,65.140314,67.860344,65.059739,63.120607,62.134059,61.571273,63.922554,61.641411,60.645892,64.92606,62.900891,66.88812
收益质量,经营活动净现金/归属母公司的净利润,19.247582,19.050246,22.079372,10.373892,9.545119,8.290074,10.92995,8.022724,6.050091,2.283351,4.776485,4.037361,2.70277,1.728116,3.070488,3.643404,2.678418,2.877128,4.08995,1.406622,0.578639,1.229339,,1.923165,0.76617,1.241029,0.831274,1.774026,2.356555,2.197562,2.42308,2.213133,0.723007,2.828343,5.211449
收益质量,所得税/利润总额,23.528123,16.070098,-6.265952,25.933525,19.619912,12.48029,-3.676377,19.101063,20.151214,21.173768,17.129701,23.022763,20.109817,15.95883,18.73886,23.64136,21.751054,23.300539,,20.330776,20.484644,49.537989,,22.278671,20.706326,24.816144,23.415618,24.334568,23.447206,28.342123,25.003266,15.769115,13.112602,25.895455,32.54803
财务风险,流动比率,2.057318,2.010407,2.106216,2.008899,1.985214,2.097676,2.10845,2.126552,2.368903,3.040427,3.290052,3.446174,1.359384,1.367575,1.36782,2.50291,2.804344,1.514168,,2.545519,2.224159,1.848735,,1.862936,1.154732,1.197582,1.078794,1.306212,1.494634,1.019541,2.932294,2.516233,2.644803,2.898317,0.522401
